190108|DJIA Consolidated - CHICAGO BOARD OF TRADE|14668|24672
190115|DJIA Consolidated - CHICAGO BOARD OF TRADE|14270|22557
190122|DJIA Consolidated - CHICAGO BOARD OF TRADE|15261|22018
190129|DJIA Consolidated - CHICAGO BOARD OF TRADE|16164|20441
190205|DJIA Consolidated - CHICAGO BOARD OF TRADE|19503|20970
190212|DJIA Consolidated - CHICAGO BOARD OF TRADE|17601|21778
190219|DJIA Consolidated - CHICAGO BOARD OF TRADE|16564|21006
190226|DJIA Consolidated - CHICAGO BOARD OF TRADE|16311|24115
190305|DJIA Consolidated - CHICAGO BOARD OF TRADE|16242|24420
190312|DJIA Consolidated - CHICAGO BOARD OF TRADE|19728|31489
190319|DJIA Consolidated - CHICAGO BOARD OF TRADE|11541|20431
190326|DJIA Consolidated - CHICAGO BOARD OF TRADE|10760|23421
190402|DJIA Consolidated - CHICAGO BOARD OF TRADE|11802|24152
190409|DJIA Consolidated - CHICAGO BOARD OF TRADE|11607|25037
190416|DJIA Consolidated - CHICAGO BOARD OF TRADE|12016|27149
190423|DJIA Consolidated - CHICAGO BOARD OF TRADE|11797|24867
190430|DJIA Consolidated - CHICAGO BOARD OF TRADE|11734|23802
190507|DJIA Consolidated - CHICAGO BOARD OF TRADE|10071|25083
190514|DJIA Consolidated - CHICAGO BOARD OF TRADE|11742|22912
190521|DJIA Consolidated - CHICAGO BOARD OF TRADE|12425|19807
190528|DJIA Consolidated - CHICAGO BOARD OF TRADE|14985|19781
190604|DJIA Consolidated - CHICAGO BOARD OF TRADE|19570|18461
190611|DJIA Consolidated - CHICAGO BOARD OF TRADE|17731|19199
190618|DJIA Consolidated - CHICAGO BOARD OF TRADE|19886|26191
190625|DJIA Consolidated - CHICAGO BOARD OF TRADE|10132|26724
190702|DJIA Consolidated - CHICAGO BOARD OF TRADE|10227|29817
190709|DJIA Consolidated - CHICAGO BOARD OF TRADE|10164|26510
190716|DJIA Consolidated - CHICAGO BOARD OF TRADE|12099|33003
190723|DJIA Consolidated - CHICAGO BOARD OF TRADE|11312|32166
190730|DJIA Consolidated - CHICAGO BOARD OF TRADE|13882|35752
190806|DJIA Consolidated - CHICAGO BOARD OF TRADE|12091|37488
190813|DJIA Consolidated - CHICAGO BOARD OF TRADE|12325|33487
190820|DJIA Consolidated - CHICAGO BOARD OF TRADE|12412|29878
190827|DJIA Consolidated - CHICAGO BOARD OF TRADE|12298|28270
190903|DJIA Consolidated - CHICAGO BOARD OF TRADE|11448|28838
190910|DJIA Consolidated - CHICAGO BOARD OF TRADE|12622|31364
190917|DJIA Consolidated - CHICAGO BOARD OF TRADE|25346|46707
190924|DJIA Consolidated - CHICAGO BOARD OF TRADE|15399|37434
191001|DJIA Consolidated - CHICAGO BOARD OF TRADE|16200|38135
191008|DJIA Consolidated - CHICAGO BOARD OF TRADE|18590|37651
191015|DJIA Consolidated - CHICAGO BOARD OF TRADE|20179|39353
191022|DJIA Consolidated - CHICAGO BOARD OF TRADE|20220|40584
191029|DJIA Consolidated - CHICAGO BOARD OF TRADE|22372|42790
191105|DJIA Consolidated - CHICAGO BOARD OF TRADE|22419|41839
191112|DJIA Consolidated - CHICAGO BOARD OF TRADE|22316|40403
191119|DJIA Consolidated - CHICAGO BOARD OF TRADE|22908|38052
191126|DJIA Consolidated - CHICAGO BOARD OF TRADE|21572|36644
191203|DJIA Consolidated - CHICAGO BOARD OF TRADE|21651|34279
191210|DJIA Consolidated - CHICAGO BOARD OF TRADE|24041|34384
191217|DJIA Consolidated - CHICAGO BOARD OF TRADE|29544|39953
191224|DJIA Consolidated - CHICAGO BOARD OF TRADE|20708|32461
191231|DJIA Consolidated - CHICAGO BOARD OF TRADE|20864|34162
200107|DJIA Consolidated - CHICAGO BOARD OF TRADE|19274|31190
200114|DJIA Consolidated - CHICAGO BOARD OF TRADE|19644|33079
200121|DJIA Consolidated - CHICAGO BOARD OF TRADE|18312|34577
200128|DJIA Consolidated - CHICAGO BOARD OF TRADE|17437|37149
200204|DJIA Consolidated - CHICAGO BOARD OF TRADE|16903|36222
200211|DJIA Consolidated - CHICAGO BOARD OF TRADE|18568|33536
200218|DJIA Consolidated - CHICAGO BOARD OF TRADE|18593|32432
200225|DJIA Consolidated - CHICAGO BOARD OF TRADE|18739|35508
200303|DJIA Consolidated - CHICAGO BOARD OF TRADE|22826|31459
200310|DJIA Consolidated - CHICAGO BOARD OF TRADE|22391|31672
200317|DJIA Consolidated - CHICAGO BOARD OF TRADE|26268|31329
200324|DJIA Consolidated - CHICAGO BOARD OF TRADE|14062|16800
200331|DJIA Consolidated - CHICAGO BOARD OF TRADE|19216|13453
200407|DJIA Consolidated - CHICAGO BOARD OF TRADE|16498|10746
200414|DJIA Consolidated - CHICAGO BOARD OF TRADE|18654|11903
200421|DJIA Consolidated - CHICAGO BOARD OF TRADE|19428|10934
200428|DJIA Consolidated - CHICAGO BOARD OF TRADE|21650|12029
200505|DJIA Consolidated - CHICAGO BOARD OF TRADE|21291|10393
200512|DJIA Consolidated - CHICAGO BOARD OF TRADE|22507|11546
200519|DJIA Consolidated - CHICAGO BOARD OF TRADE|24934|13502
200526|DJIA Consolidated - CHICAGO BOARD OF TRADE|25531|14743
200602|DJIA Consolidated - CHICAGO BOARD OF TRADE|25047|13770
200609|DJIA Consolidated - CHICAGO BOARD OF TRADE|24008|15569
200616|DJIA Consolidated - CHICAGO BOARD OF TRADE|30808|15660
200623|DJIA Consolidated - CHICAGO BOARD OF TRADE|22905|7614
200630|DJIA Consolidated - CHICAGO BOARD OF TRADE|23191|8781
200707|DJIA Consolidated - CHICAGO BOARD OF TRADE|21193|9327
200714|DJIA Consolidated - CHICAGO BOARD OF TRADE|19304|14114
200721|DJIA Consolidated - CHICAGO BOARD OF TRADE|19717|14210
200728|DJIA Consolidated - CHICAGO BOARD OF TRADE|19838|16430
200804|DJIA Consolidated - CHICAGO BOARD OF TRADE|21695|18375
200811|DJIA Consolidated - CHICAGO BOARD OF TRADE|22957|21738
200818|DJIA Consolidated - CHICAGO BOARD OF TRADE|21906|21582
200825|DJIA Consolidated - CHICAGO BOARD OF TRADE|20475|17602
200901|DJIA Consolidated - CHICAGO BOARD OF TRADE|19426|16639
200908|DJIA Consolidated - CHICAGO BOARD OF TRADE|18705|12773
200915|DJIA Consolidated - CHICAGO BOARD OF TRADE|24432|19114
200922|DJIA Consolidated - CHICAGO BOARD OF TRADE|17969|11031
200929|DJIA Consolidated - CHICAGO BOARD OF TRADE|17123|13601
201006|DJIA Consolidated - CHICAGO BOARD OF TRADE|18512|19536
201013|DJIA Consolidated - CHICAGO BOARD OF TRADE|19939|21485
201020|DJIA Consolidated - CHICAGO BOARD OF TRADE|18498|24508
201027|DJIA Consolidated - CHICAGO BOARD OF TRADE|20085|25032
201103|DJIA Consolidated - CHICAGO BOARD OF TRADE|22010|22601
201110|DJIA Consolidated - CHICAGO BOARD OF TRADE|22035|23858
201117|DJIA Consolidated - CHICAGO BOARD OF TRADE|24371|24031
201124|DJIA Consolidated - CHICAGO BOARD OF TRADE|26142|23901
201201|DJIA Consolidated - CHICAGO BOARD OF TRADE|26550|21590
201208|DJIA Consolidated - CHICAGO BOARD OF TRADE|29563|24253
201215|DJIA Consolidated - CHICAGO BOARD OF TRADE|32011|25702
201221|DJIA Consolidated - CHICAGO BOARD OF TRADE|20345|14971
201229|DJIA Consolidated - CHICAGO BOARD OF TRADE|19855|16466
210105|DJIA Consolidated - CHICAGO BOARD OF TRADE|19455|16290
210112|DJIA Consolidated - CHICAGO BOARD OF TRADE|20219|16943
210119|DJIA Consolidated - CHICAGO BOARD OF TRADE|22747|18884
210126|DJIA Consolidated - CHICAGO BOARD OF TRADE|23821|18477
210202|DJIA Consolidated - CHICAGO BOARD OF TRADE|22790|23129
210209|DJIA Consolidated - CHICAGO BOARD OF TRADE|22152|22931
210216|DJIA Consolidated - CHICAGO BOARD OF TRADE|22049|20894
210223|DJIA Consolidated - CHICAGO BOARD OF TRADE|21400|20902
210302|DJIA Consolidated - CHICAGO BOARD OF TRADE|24775|16922
210309|DJIA Consolidated - CHICAGO BOARD OF TRADE|28997|19022
210316|DJIA Consolidated - CHICAGO BOARD OF TRADE|33609|26901
210323|DJIA Consolidated - CHICAGO BOARD OF TRADE|23997|20262
210330|DJIA Consolidated - CHICAGO BOARD OF TRADE|23177|18928
210406|DJIA Consolidated - CHICAGO BOARD OF TRADE|22162|20095
210413|DJIA Consolidated - CHICAGO BOARD OF TRADE|20591|19516
210420|DJIA Consolidated - CHICAGO BOARD OF TRADE|20942|21312
210427|DJIA Consolidated - CHICAGO BOARD OF TRADE|21393|21723
210504|DJIA Consolidated - CHICAGO BOARD OF TRADE|21186|21668
210511|DJIA Consolidated - CHICAGO BOARD OF TRADE|22983|22421
210518|DJIA Consolidated - CHICAGO BOARD OF TRADE|22608|21295
210525|DJIA Consolidated - CHICAGO BOARD OF TRADE|23836|20705
210601|DJIA Consolidated - CHICAGO BOARD OF TRADE|24168|22584
210608|DJIA Consolidated - CHICAGO BOARD OF TRADE|23832|23446
210615|DJIA Consolidated - CHICAGO BOARD OF TRADE|28253|28962
210622|DJIA Consolidated - CHICAGO BOARD OF TRADE|26167|22064
210629|DJIA Consolidated - CHICAGO BOARD OF TRADE|23453|26870
210706|DJIA Consolidated - CHICAGO BOARD OF TRADE|23187|29539
210713|DJIA Consolidated - CHICAGO BOARD OF TRADE|22257|30600
210720|DJIA Consolidated - CHICAGO BOARD OF TRADE|22675|22886
210727|DJIA Consolidated - CHICAGO BOARD OF TRADE|21320|23728
210803|DJIA Consolidated - CHICAGO BOARD OF TRADE|21126|27252
210810|DJIA Consolidated - CHICAGO BOARD OF TRADE|23742|27397
210817|DJIA Consolidated - CHICAGO BOARD OF TRADE|23108|23650
210824|DJIA Consolidated - CHICAGO BOARD OF TRADE|22608|25365
210831|DJIA Consolidated - CHICAGO BOARD OF TRADE|23187|25550
210907|DJIA Consolidated - CHICAGO BOARD OF TRADE|24759|23875
210914|DJIA Consolidated - CHICAGO BOARD OF TRADE|31066|30122
210921|DJIA Consolidated - CHICAGO BOARD OF TRADE|25477|20533
210928|DJIA Consolidated - CHICAGO BOARD OF TRADE|24962|23950
211005|DJIA Consolidated - CHICAGO BOARD OF TRADE|23888|23367
211012|DJIA Consolidated - CHICAGO BOARD OF TRADE|24771|26331
211019|DJIA Consolidated - CHICAGO BOARD OF TRADE|23078|27162
211026|DJIA Consolidated - CHICAGO BOARD OF TRADE|24195|26784
211102|DJIA Consolidated - CHICAGO BOARD OF TRADE|24100|28554
211109|DJIA Consolidated - CHICAGO BOARD OF TRADE|23014|24512
211116|DJIA Consolidated - CHICAGO BOARD OF TRADE|23706|23918
211123|DJIA Consolidated - CHICAGO BOARD OF TRADE|23283|25965
211130|DJIA Consolidated - CHICAGO BOARD OF TRADE|24389|23130
211207|DJIA Consolidated - CHICAGO BOARD OF TRADE|24306|22716
211214|DJIA Consolidated - CHICAGO BOARD OF TRADE|32911|31054
211221|DJIA Consolidated - CHICAGO BOARD OF TRADE|23675|21282
211228|DJIA Consolidated - CHICAGO BOARD OF TRADE|22982|23946
220104|DJIA Consolidated - CHICAGO BOARD OF TRADE|21877|26462
220111|DJIA Consolidated - CHICAGO BOARD OF TRADE|22295|22477
220118|DJIA Consolidated - CHICAGO BOARD OF TRADE|25882|23463
220125|DJIA Consolidated - CHICAGO BOARD OF TRADE|24818|21815
220201|DJIA Consolidated - CHICAGO BOARD OF TRADE|23622|19915
220208|DJIA Consolidated - CHICAGO BOARD OF TRADE|21318|18515
220215|DJIA Consolidated - CHICAGO BOARD OF TRADE|21996|18365
220222|DJIA Consolidated - CHICAGO BOARD OF TRADE|22163|16925
220301|DJIA Consolidated - CHICAGO BOARD OF TRADE|23002|15415
220308|DJIA Consolidated - CHICAGO BOARD OF TRADE|24014|17250
220315|DJIA Consolidated - CHICAGO BOARD OF TRADE|30096|23036
220322|DJIA Consolidated - CHICAGO BOARD OF TRADE|19989|12234
220329|DJIA Consolidated - CHICAGO BOARD OF TRADE|22903|12700
