190108|GOLD - COMMODITY EXCHANGE INC.|137605|258792
190115|GOLD - COMMODITY EXCHANGE INC.|179059|287172
190122|GOLD - COMMODITY EXCHANGE INC.|197278|289355
190129|GOLD - COMMODITY EXCHANGE INC.|163922|282531
190205|GOLD - COMMODITY EXCHANGE INC.|157588|288830
190212|GOLD - COMMODITY EXCHANGE INC.|159676|285787
190219|GOLD - COMMODITY EXCHANGE INC.|146161|312638
190226|GOLD - COMMODITY EXCHANGE INC.|146042|305887
190305|GOLD - COMMODITY EXCHANGE INC.|155732|269729
190312|GOLD - COMMODITY EXCHANGE INC.|192029|300503
190319|GOLD - COMMODITY EXCHANGE INC.|186704|302363
190326|GOLD - COMMODITY EXCHANGE INC.|161201|312635
190402|GOLD - COMMODITY EXCHANGE INC.|139514|257744
190409|GOLD - COMMODITY EXCHANGE INC.|132478|265287
190416|GOLD - COMMODITY EXCHANGE INC.|145702|224132
190423|GOLD - COMMODITY EXCHANGE INC.|154403|211799
190430|GOLD - COMMODITY EXCHANGE INC.|147288|235600
190507|GOLD - COMMODITY EXCHANGE INC.|142078|238437
190514|GOLD - COMMODITY EXCHANGE INC.|159444|296627
190521|GOLD - COMMODITY EXCHANGE INC.|167827|275765
190528|GOLD - COMMODITY EXCHANGE INC.|191290|301244
190604|GOLD - COMMODITY EXCHANGE INC.|132517|305093
190611|GOLD - COMMODITY EXCHANGE INC.|137719|339746
190618|GOLD - COMMODITY EXCHANGE INC.|141993|365848
190625|GOLD - COMMODITY EXCHANGE INC.|160228|420378
190702|GOLD - COMMODITY EXCHANGE INC.|160282|447104
190709|GOLD - COMMODITY EXCHANGE INC.|163955|442371
190716|GOLD - COMMODITY EXCHANGE INC.|175785|453193
190723|GOLD - COMMODITY EXCHANGE INC.|175785|463624
190730|GOLD - COMMODITY EXCHANGE INC.|141164|429131
190806|GOLD - COMMODITY EXCHANGE INC.|137010|461335
190813|GOLD - COMMODITY EXCHANGE INC.|136823|460550
190820|GOLD - COMMODITY EXCHANGE INC.|133408|469658
190827|GOLD - COMMODITY EXCHANGE INC.|148866|482672
190903|GOLD - COMMODITY EXCHANGE INC.|147717|485458
190910|GOLD - COMMODITY EXCHANGE INC.|156061|461672
190917|GOLD - COMMODITY EXCHANGE INC.|163008|481407
190924|GOLD - COMMODITY EXCHANGE INC.|163585|508730
191001|GOLD - COMMODITY EXCHANGE INC.|163050|466738
191008|GOLD - COMMODITY EXCHANGE INC.|167755|478697
191015|GOLD - COMMODITY EXCHANGE INC.|167700|455975
191022|GOLD - COMMODITY EXCHANGE INC.|171329|466686
191029|GOLD - COMMODITY EXCHANGE INC.|176997|478213
191105|GOLD - COMMODITY EXCHANGE INC.|181688|498826
191112|GOLD - COMMODITY EXCHANGE INC.|210067|511535
191119|GOLD - COMMODITY EXCHANGE INC.|206626|525721
191126|GOLD - COMMODITY EXCHANGE INC.|191548|497015
191203|GOLD - COMMODITY EXCHANGE INC.|203920|526707
191210|GOLD - COMMODITY EXCHANGE INC.|203374|505657
191217|GOLD - COMMODITY EXCHANGE INC.|202432|521051
191224|GOLD - COMMODITY EXCHANGE INC.|203204|543600
191231|GOLD - COMMODITY EXCHANGE INC.|202925|569416
200107|GOLD - COMMODITY EXCHANGE INC.|202452|558533
200114|GOLD - COMMODITY EXCHANGE INC.|221358|571177
200121|GOLD - COMMODITY EXCHANGE INC.|212445|564348
200128|GOLD - COMMODITY EXCHANGE INC.|192300|553114
200204|GOLD - COMMODITY EXCHANGE INC.|176786|508473
200211|GOLD - COMMODITY EXCHANGE INC.|181629|519420
200218|GOLD - COMMODITY EXCHANGE INC.|175519|561131
200225|GOLD - COMMODITY EXCHANGE INC.|176619|552240
200303|GOLD - COMMODITY EXCHANGE INC.|178134|529145
200310|GOLD - COMMODITY EXCHANGE INC.|182948|511252
200317|GOLD - COMMODITY EXCHANGE INC.|154761|456470
200324|GOLD - COMMODITY EXCHANGE INC.|135711|447534
200331|GOLD - COMMODITY EXCHANGE INC.|128083|412042
200407|GOLD - COMMODITY EXCHANGE INC.|118885|394496
200414|GOLD - COMMODITY EXCHANGE INC.|116839|397247
200421|GOLD - COMMODITY EXCHANGE INC.|116808|396881
200428|GOLD - COMMODITY EXCHANGE INC.|114902|408531
200505|GOLD - COMMODITY EXCHANGE INC.|120045|401681
200512|GOLD - COMMODITY EXCHANGE INC.|126023|404556
200519|GOLD - COMMODITY EXCHANGE INC.|133715|423889
200526|GOLD - COMMODITY EXCHANGE INC.|131977|406299
200602|GOLD - COMMODITY EXCHANGE INC.|108654|365277
200609|GOLD - COMMODITY EXCHANGE INC.|110115|353572
200616|GOLD - COMMODITY EXCHANGE INC.|110922|368942
200623|GOLD - COMMODITY EXCHANGE INC.|114410|401702
200630|GOLD - COMMODITY EXCHANGE INC.|116697|418160
200707|GOLD - COMMODITY EXCHANGE INC.|118424|421016
200714|GOLD - COMMODITY EXCHANGE INC.|125909|427927
200721|GOLD - COMMODITY EXCHANGE INC.|129690|433549
200728|GOLD - COMMODITY EXCHANGE INC.|139803|418180
200804|GOLD - COMMODITY EXCHANGE INC.|119109|395454
200811|GOLD - COMMODITY EXCHANGE INC.|123125|391456
200818|GOLD - COMMODITY EXCHANGE INC.|123511|391282
200825|GOLD - COMMODITY EXCHANGE INC.|128266|394711
200901|GOLD - COMMODITY EXCHANGE INC.|121254|398660
200908|GOLD - COMMODITY EXCHANGE INC.|122050|403090
200915|GOLD - COMMODITY EXCHANGE INC.|126290|411476
200922|GOLD - COMMODITY EXCHANGE INC.|137900|404308
200929|GOLD - COMMODITY EXCHANGE INC.|133657|419835
201006|GOLD - COMMODITY EXCHANGE INC.|124401|412869
201013|GOLD - COMMODITY EXCHANGE INC.|116429|401084
201020|GOLD - COMMODITY EXCHANGE INC.|116918|411042
201027|GOLD - COMMODITY EXCHANGE INC.|114210|410672
201103|GOLD - COMMODITY EXCHANGE INC.|108679|398017
201110|GOLD - COMMODITY EXCHANGE INC.|111142|394565
201117|GOLD - COMMODITY EXCHANGE INC.|106681|401253
201124|GOLD - COMMODITY EXCHANGE INC.|108625|393454
201201|GOLD - COMMODITY EXCHANGE INC.|110108|403371
